Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-07T00:00+01:00;2022-12-08T00:00+01:00;2022-12-07;Totalt i retning Mastemyr;7859;100,0;24;24;0;0;100,00;6615;1244;212;288;330;414;409;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-07T00:00+01:00;2022-12-08T00:00+01:00;2022-12-07;Totalt i retning Oslo;8828;100,0;24;24;0;2;99,98;7317;1509;254;407;290;558;553;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-07T00:00+01:00;2022-12-08T00:00+01:00;2022-12-07;Totalt;16687;100,0;24;24;0;2;99,99;13932;2753;466;695;620;972;962;10
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-08T00:00+01:00;2022-12-09T00:00+01:00;2022-12-08;1;2044;100,0;24;24;0;0;100,00;1932;112;59;23;18;12;11;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-08T00:00+01:00;2022-12-09T00:00+01:00;2022-12-08;2;8948;100,0;24;24;0;0;100,00;7597;1351;308;357;232;454;449;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-08T00:00+01:00;2022-12-09T00:00+01:00;2022-12-08;3;6685;100,0;24;24;0;1;99,99;5426;1258;212;343;290;413;409;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-08T00:00+01:00;2022-12-09T00:00+01:00;2022-12-08;4;931;100,0;24;24;0;0;100,00;610;321;39;60;94;128;128;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-08T00:00+01:00;2022-12-09T00:00+01:00;2022-12-08;Totalt i retning Mastemyr;8728;100,0;24;24;0;0;100,00;7358;1370;271;366;308;425;420;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-08T00:00+01:00;2022-12-09T00:00+01:00;2022-12-08;Totalt i retning Oslo;9880;100,0;24;24;0;1;99,99;8207;1672;347;417;326;582;577;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-08T00:00+01:00;2022-12-09T00:00+01:00;2022-12-08;Totalt;18608;100,0;24;24;0;1;99,99;15565;3042;618;783;634;1007;997;10
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-09T00:00+01:00;2022-12-10T00:00+01:00;2022-12-09;1;2111;100,0;24;24;0;0;100,00;2012;99;53;22;11;13;13;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-09T00:00+01:00;2022-12-10T00:00+01:00;2022-12-09;2;7951;100,0;24;24;0;0;100,00;6921;1030;213;312;182;323;319;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-09T00:00+01:00;2022-12-10T00:00+01:00;2022-12-09;3;6091;100,0;24;24;0;1;99,98;5040;1050;183;269;254;344;341;3
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-09T00:00+01:00;2022-12-10T00:00+01:00;2022-12-09;4;709;100,0;24;24;0;0;100,00;422;287;9;53;93;132;132;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-09T00:00+01:00;2022-12-10T00:00+01:00;2022-12-09;Totalt i retning Mastemyr;8202;100,0;24;24;0;1;99,99;7052;1149;236;291;265;357;354;3
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-09T00:00+01:00;2022-12-10T00:00+01:00;2022-12-09;Totalt i retning Oslo;8660;100,0;24;24;0;0;100,00;7343;1317;222;365;275;455;451;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-09T00:00+01:00;2022-12-10T00:00+01:00;2022-12-09;Totalt;16862;100,0;24;24;0;1;99,99;14395;2466;458;656;540;812;805;7
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-10T00:00+01:00;2022-12-11T00:00+01:00;2022-12-10;1;1427;100,0;24;24;0;0;100,00;1398;29;12;7;7;3;3;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-10T00:00+01:00;2022-12-11T00:00+01:00;2022-12-10;2;5956;100,0;24;24;0;0;100,00;5686;270;69;74;94;33;33;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-10T00:00+01:00;2022-12-11T00:00+01:00;2022-12-10;3;4191;100,0;24;24;0;1;99,98;3870;320;67;69;135;49;49;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-10T00:00+01:00;2022-12-11T00:00+01:00;2022-12-10;4;436;100,0;24;24;0;0;100,00;281;155;6;19;62;68;68;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-10T00:00+01:00;2022-12-11T00:00+01:00;2022-12-10;Totalt i retning Mastemyr;5618;100,0;24;24;0;1;99,98;5268;349;79;76;142;52;52;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-10T00:00+01:00;2022-12-11T00:00+01:00;2022-12-10;Totalt i retning Oslo;6392;100,0;24;24;0;0;100,00;5967;425;75;93;156;101;101;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-10T00:00+01:00;2022-12-11T00:00+01:00;2022-12-10;Totalt;12010;100,0;24;24;0;1;99,99;11235;774;154;169;298;153;153;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-11T00:00+01:00;2022-12-12T00:00+01:00;2022-12-11;1;1416;100,0;24;24;0;0;100,00;1394;22;5;9;8;0;0;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-11T00:00+01:00;2022-12-12T00:00+01:00;2022-12-11;2;6104;100,0;24;24;0;0;100,00;5840;264;56;72;55;81;80;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-11T00:00+01:00;2022-12-12T00:00+01:00;2022-12-11;3;4442;100,0;24;24;0;2;99,95;4129;311;46;114;92;59;59;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-11T00:00+01:00;2022-12-12T00:00+01:00;2022-12-11;4;394;100,0;24;24;0;0;100,00;266;128;3;44;36;45;45;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-11T00:00+01:00;2022-12-12T00:00+01:00;2022-12-11;Totalt i retning Mastemyr;5858;100,0;24;24;0;2;99,97;5523;333;51;123;100;59;59;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-11T00:00+01:00;2022-12-12T00:00+01:00;2022-12-11;Totalt i retning Oslo;6498;100,0;24;24;0;0;100,00;6106;392;59;116;91;126;125;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-11T00:00+01:00;2022-12-12T00:00+01:00;2022-12-11;Totalt;12356;100,0;24;24;0;2;99,98;11629;725;110;239;191;185;184;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-12T00:00+01:00;2022-12-13T00:00+01:00;2022-12-12;1;1799;100,0;24;24;0;0;100,00;1722;77;32;17;19;9;9;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-12T00:00+01:00;2022-12-13T00:00+01:00;2022-12-12;2;8019;100,0;24;24;0;0;100,00;6768;1251;246;347;215;443;437;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-12T00:00+01:00;2022-12-13T00:00+01:00;2022-12-12;3;5898;100,0;24;24;0;4;99,93;4746;1148;203;292;251;402;390;12
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-12T00:00+01:00;2022-12-13T00:00+01:00;2022-12-12;4;905;100,0;24;24;0;1;99,89;617;287;16;66;80;125;125;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-12T00:00+01:00;2022-12-13T00:00+01:00;2022-12-12;Totalt i retning Mastemyr;7698;100,0;24;24;0;4;99,95;6468;1226;235;310;270;411;399;12
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-12T00:00+01:00;2022-12-13T00:00+01:00;2022-12-12;Totalt i retning Oslo;8923;100,0;24;24;0;1;99,99;7385;1537;262;412;295;568;562;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-12T00:00+01:00;2022-12-13T00:00+01:00;2022-12-12;Totalt;16621;100,0;24;24;0;5;99,97;13853;2763;497;722;565;979;961;18
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-13T00:00+01:00;2022-12-14T00:00+01:00;2022-12-13;1;1394;100,0;24;24;0;0;100,00;1308;86;36;21;15;14;13;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-13T00:00+01:00;2022-12-14T00:00+01:00;2022-12-13;2;8449;100,0;24;24;0;0;100,00;7152;1297;279;344;203;471;463;8
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-13T00:00+01:00;2022-12-14T00:00+01:00;2022-12-13;3;8836;100,0;24;24;0;0;100,00;7392;1444;263;392;271;518;511;7
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-13T00:00+01:00;2022-12-14T00:00+01:00;2022-12-13;4;715;100,0;24;24;0;0;100,00;463;252;10;60;70;112;112;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-13T00:00+01:00;2022-12-14T00:00+01:00;2022-12-13;Totalt i retning Mastemyr;10229;100,0;24;24;0;0;100,00;8700;1529;299;412;286;532;524;8
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-13T00:00+01:00;2022-12-14T00:00+01:00;2022-12-13;Totalt i retning Oslo;9165;100,0;24;24;0;0;100,00;7615;1550;289;405;273;583;575;8
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-13T00:00+01:00;2022-12-14T00:00+01:00;2022-12-13;Totalt;19394;100,0;24;24;0;0;100,00;16315;3079;588;817;559;1115;1099;16
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-14T00:00+01:00;2022-12-15T00:00+01:00;2022-12-14;1;2177;100,0;24;24;0;0;100,00;2043;134;67;24;20;23;23;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-14T00:00+01:00;2022-12-15T00:00+01:00;2022-12-14;2;7926;100,0;24;24;0;4;99,95;6728;1194;252;310;202;430;426;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-14T00:00+01:00;2022-12-15T00:00+01:00;2022-12-14;3;6578;100,0;24;24;0;2;99,97;5337;1239;225;314;256;444;437;7
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-14T00:00+01:00;2022-12-15T00:00+01:00;2022-12-14;4;863;100,0;24;24;0;0;100,00;615;248;20;62;84;82;82;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-14T00:00+01:00;2022-12-15T00:00+01:00;2022-12-14;Totalt i retning Mastemyr;8754;100,0;24;24;0;1;99,99;7381;1372;292;337;276;467;460;7
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-14T00:00+01:00;2022-12-15T00:00+01:00;2022-12-14;Totalt i retning Oslo;8790;100,0;24;24;0;5;99,94;7342;1443;272;373;286;512;508;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-14T00:00+01:00;2022-12-15T00:00+01:00;2022-12-14;Totalt;17544;100,0;24;24;0;6;99,97;14723;2815;564;710;562;979;968;11
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-15T00:00+01:00;2022-12-16T00:00+01:00;2022-12-15;1;2171;100,0;24;24;0;0;100,00;2068;103;52;26;16;9;9;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-15T00:00+01:00;2022-12-16T00:00+01:00;2022-12-15;2;8436;100,0;24;24;0;0;100,00;7267;1169;281;320;138;430;428;2
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-15T00:00+01:00;2022-12-16T00:00+01:00;2022-12-15;3;6830;100,0;24;24;0;5;99,93;5606;1219;204;310;242;463;460;3
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-15T00:00+01:00;2022-12-16T00:00+01:00;2022-12-15;4;806;100,0;24;24;0;0;100,00;515;291;13;63;112;103;103;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-15T00:00+01:00;2022-12-16T00:00+01:00;2022-12-15;Totalt i retning Mastemyr;9000;100,0;24;24;0;4;99,96;7674;1322;256;336;258;472;469;3
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-15T00:00+01:00;2022-12-16T00:00+01:00;2022-12-15;Totalt i retning Oslo;9243;100,0;24;24;0;1;99,99;7782;1460;294;383;250;533;531;2
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-15T00:00+01:00;2022-12-16T00:00+01:00;2022-12-15;Totalt;18243;100,0;24;24;0;5;99,97;15456;2782;550;719;508;1005;1000;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-16T00:00+01:00;2022-12-17T00:00+01:00;2022-12-16;1;2024;100,0;24;24;0;0;100,00;1924;100;35;25;26;14;14;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-16T00:00+01:00;2022-12-17T00:00+01:00;2022-12-16;2;8175;100,0;24;24;0;0;100,00;7112;1063;248;303;189;323;319;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-16T00:00+01:00;2022-12-17T00:00+01:00;2022-12-16;3;6703;100,0;24;24;0;1;99,99;5667;1035;185;262;242;346;345;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-16T00:00+01:00;2022-12-17T00:00+01:00;2022-12-16;4;603;100,0;24;24;0;0;100,00;372;231;11;41;90;89;89;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-16T00:00+01:00;2022-12-17T00:00+01:00;2022-12-16;Totalt i retning Mastemyr;8727;100,0;24;24;0;1;99,99;7591;1135;220;287;268;360;359;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-16T00:00+01:00;2022-12-17T00:00+01:00;2022-12-16;Totalt i retning Oslo;8778;100,0;24;24;0;0;100,00;7484;1294;259;344;279;412;408;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-16T00:00+01:00;2022-12-17T00:00+01:00;2022-12-16;Totalt;17505;100,0;24;24;0;1;99,99;15075;2429;479;631;547;772;767;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-17T00:00+01:00;2022-12-18T00:00+01:00;2022-12-17;1;4583;100,0;24;24;0;4;99,91;4468;111;16;60;27;8;8;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-17T00:00+01:00;2022-12-18T00:00+01:00;2022-12-17;2;6054;100,0;24;24;0;7;99,88;5755;292;70;96;77;49;49;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-17T00:00+01:00;2022-12-18T00:00+01:00;2022-12-17;3;5465;100,0;24;24;0;1;99,98;5195;269;43;68;98;60;60;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-17T00:00+01:00;2022-12-18T00:00+01:00;2022-12-17;4;467;100,0;24;24;0;0;100,00;363;104;5;20;35;44;44;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-17T00:00+01:00;2022-12-18T00:00+01:00;2022-12-17;Totalt i retning Mastemyr;10049;100,0;24;24;0;4;99,96;9664;381;60;128;125;68;68;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-17T00:00+01:00;2022-12-18T00:00+01:00;2022-12-17;Totalt i retning Oslo;6520;100,0;24;24;0;8;99,88;6117;395;74;116;112;93;93;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-17T00:00+01:00;2022-12-18T00:00+01:00;2022-12-17;Totalt;16569;100,0;24;24;0;12;99,93;15781;776;134;244;237;161;161;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-18T00:00+01:00;2022-12-19T00:00+01:00;2022-12-18;1;1792;100,0;24;24;0;0;100,00;1765;27;18;3;5;1;1;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-18T00:00+01:00;2022-12-19T00:00+01:00;2022-12-18;2;5869;100,0;24;24;0;0;100,00;5563;306;68;90;69;79;78;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-18T00:00+01:00;2022-12-19T00:00+01:00;2022-12-18;3;4777;100,0;24;24;0;4;99,92;4425;348;58;89;110;91;91;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-18T00:00+01:00;2022-12-19T00:00+01:00;2022-12-18;4;257;100,0;24;24;0;0;100,00;157;100;2;19;36;43;43;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-18T00:00+01:00;2022-12-19T00:00+01:00;2022-12-18;Totalt i retning Mastemyr;6569;100,0;24;24;0;4;99,94;6190;375;76;92;115;92;92;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-18T00:00+01:00;2022-12-19T00:00+01:00;2022-12-18;Totalt i retning Oslo;6126;100,0;24;24;0;0;100,00;5720;406;70;109;105;122;121;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-18T00:00+01:00;2022-12-19T00:00+01:00;2022-12-18;Totalt;12695;100,0;24;24;0;4;99,97;11910;781;146;201;220;214;213;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-19T00:00+01:00;2022-12-20T00:00+01:00;2022-12-19;1;1633;100,0;24;24;0;0;100,00;1533;100;45;23;14;18;18;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-19T00:00+01:00;2022-12-20T00:00+01:00;2022-12-19;2;8088;100,0;24;24;0;0;100,00;6806;1282;247;340;222;473;467;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-19T00:00+01:00;2022-12-20T00:00+01:00;2022-12-19;3;7291;100,0;24;24;0;5;99,93;5985;1301;199;327;301;474;465;9
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-19T00:00+01:00;2022-12-20T00:00+01:00;2022-12-19;4;699;100,0;24;24;0;0;100,00;445;254;16;65;75;98;98;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-19T00:00+01:00;2022-12-20T00:00+01:00;2022-12-19;Totalt i retning Mastemyr;8923;100,0;24;24;0;5;99,94;7518;1400;244;349;315;492;483;9
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-19T00:00+01:00;2022-12-20T00:00+01:00;2022-12-19;Totalt i retning Oslo;8788;100,0;24;24;0;0;100,00;7251;1537;263;406;297;571;565;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-19T00:00+01:00;2022-12-20T00:00+01:00;2022-12-19;Totalt;17711;100,0;24;24;0;5;99,97;14769;2937;507;755;612;1063;1048;15
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-20T00:00+01:00;2022-12-21T00:00+01:00;2022-12-20;1;2199;100,0;24;24;0;0;100,00;2079;120;54;26;19;21;21;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-20T00:00+01:00;2022-12-21T00:00+01:00;2022-12-20;2;8123;100,0;24;24;0;0;100,00;6951;1172;250;337;196;389;384;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-20T00:00+01:00;2022-12-21T00:00+01:00;2022-12-20;3;6394;100,0;24;24;0;4;99,94;5285;1105;164;315;254;372;368;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-20T00:00+01:00;2022-12-21T00:00+01:00;2022-12-20;4;762;100,0;24;24;0;0;100,00;503;259;13;71;72;103;103;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-20T00:00+01:00;2022-12-21T00:00+01:00;2022-12-20;Totalt i retning Mastemyr;8592;100,0;24;24;0;3;99,97;7364;1225;218;341;273;393;389;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-20T00:00+01:00;2022-12-21T00:00+01:00;2022-12-20;Totalt i retning Oslo;8886;100,0;24;24;0;1;99,99;7454;1431;263;408;268;492;487;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-20T00:00+01:00;2022-12-21T00:00+01:00;2022-12-20;Totalt;17478;100,0;24;24;0;4;99,98;14818;2656;481;749;541;885;876;9
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-21T00:00+01:00;2022-12-22T00:00+01:00;2022-12-21;1;2462;100,0;24;24;0;0;100,00;2371;91;40;27;11;13;13;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-21T00:00+01:00;2022-12-22T00:00+01:00;2022-12-21;2;8663;100,0;24;24;0;0;100,00;7559;1104;234;335;159;376;371;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-21T00:00+01:00;2022-12-22T00:00+01:00;2022-12-21;3;6792;100,0;24;24;0;0;100,00;5682;1110;184;315;256;355;350;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-21T00:00+01:00;2022-12-22T00:00+01:00;2022-12-21;4;714;100,0;24;24;0;0;100,00;444;270;6;72;87;105;105;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-21T00:00+01:00;2022-12-22T00:00+01:00;2022-12-21;Totalt i retning Mastemyr;9256;100,0;24;24;0;0;100,00;8053;1203;224;344;267;368;363;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-21T00:00+01:00;2022-12-22T00:00+01:00;2022-12-21;Totalt i retning Oslo;9375;100,0;24;24;0;0;100,00;8003;1372;240;405;246;481;476;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-21T00:00+01:00;2022-12-22T00:00+01:00;2022-12-21;Totalt;18631;100,0;24;24;0;0;100,00;16056;2575;464;749;513;849;839;10
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-22T00:00+01:00;2022-12-23T00:00+01:00;2022-12-22;1;2379;100,0;24;24;0;0;100,00;2273;106;47;25;16;18;18;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-22T00:00+01:00;2022-12-23T00:00+01:00;2022-12-22;2;8730;100,0;24;24;0;0;100,00;7767;963;234;308;122;299;296;3
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-22T00:00+01:00;2022-12-23T00:00+01:00;2022-12-22;3;6172;100,0;24;24;0;6;99,90;5226;940;157;289;200;294;292;2
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-22T00:00+01:00;2022-12-23T00:00+01:00;2022-12-22;4;698;100,0;24;24;0;0;100,00;440;258;13;64;88;93;93;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-22T00:00+01:00;2022-12-23T00:00+01:00;2022-12-22;Totalt i retning Mastemyr;8550;100,0;24;24;0;5;99,94;7499;1046;204;314;216;312;310;2
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-22T00:00+01:00;2022-12-23T00:00+01:00;2022-12-22;Totalt i retning Oslo;9429;100,0;24;24;0;1;99,99;8207;1221;247;372;210;392;389;3
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-22T00:00+01:00;2022-12-23T00:00+01:00;2022-12-22;Totalt;17979;100,0;24;24;0;6;99,97;15706;2267;451;686;426;704;699;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-23T00:00+01:00;2022-12-24T00:00+01:00;2022-12-23;1;2235;100,0;24;24;0;0;100,00;2150;85;36;13;22;14;13;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-23T00:00+01:00;2022-12-24T00:00+01:00;2022-12-23;2;6858;100,0;24;24;0;0;100,00;6221;637;153;203;116;165;164;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-23T00:00+01:00;2022-12-24T00:00+01:00;2022-12-23;3;5477;100,0;24;24;0;5;99,91;4753;719;125;189;179;226;224;2
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-23T00:00+01:00;2022-12-24T00:00+01:00;2022-12-23;4;536;100,0;24;24;0;0;100,00;283;253;9;56;82;106;106;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-23T00:00+01:00;2022-12-24T00:00+01:00;2022-12-23;Totalt i retning Mastemyr;7712;100,0;24;24;0;5;99,94;6903;804;161;202;201;240;237;3
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-23T00:00+01:00;2022-12-24T00:00+01:00;2022-12-23;Totalt i retning Oslo;7394;100,0;24;24;0;0;100,00;6504;890;162;259;198;271;270;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-23T00:00+01:00;2022-12-24T00:00+01:00;2022-12-23;Totalt;15106;100,0;24;24;0;5;99,97;13407;1694;323;461;399;511;507;4
