Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-24T00:00+02:00;2022-05-25T00:00+02:00;2022-05-24;4;1576;100,0;24;24;0;0;100,00;1223;353;27;120;116;90;90;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-24T00:00+02:00;2022-05-25T00:00+02:00;2022-05-24;Totalt i retning Mastemyr;8677;100,0;24;24;0;0;100,00;7335;1342;255;427;287;373;369;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-24T00:00+02:00;2022-05-25T00:00+02:00;2022-05-24;Totalt i retning Oslo;9493;100,0;24;24;0;223;97,65;7765;1505;296;481;283;445;442;3
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-24T00:00+02:00;2022-05-25T00:00+02:00;2022-05-24;Totalt;18170;100,0;24;24;0;223;98,77;15100;2847;551;908;570;818;811;7
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-25T00:00+02:00;2022-05-26T00:00+02:00;2022-05-25;1;3067;100,0;24;24;0;0;100,00;2950;117;61;29;18;9;9;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-25T00:00+02:00;2022-05-26T00:00+02:00;2022-05-25;2;8577;100,0;24;24;0;117;98,64;7237;1223;329;363;174;357;352;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-25T00:00+02:00;2022-05-26T00:00+02:00;2022-05-25;3;7197;100,0;24;24;0;1;99,99;5848;1348;261;427;270;390;384;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-25T00:00+02:00;2022-05-26T00:00+02:00;2022-05-25;4;1228;100,0;24;24;0;1;99,92;871;356;21;105;123;107;107;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-25T00:00+02:00;2022-05-26T00:00+02:00;2022-05-25;Totalt i retning Mastemyr;10264;100,0;24;24;0;1;99,99;8798;1465;322;456;288;399;393;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-25T00:00+02:00;2022-05-26T00:00+02:00;2022-05-25;Totalt i retning Oslo;9805;100,0;24;24;0;118;98,80;8108;1579;350;468;297;464;459;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-25T00:00+02:00;2022-05-26T00:00+02:00;2022-05-25;Totalt;20069;100,0;24;24;0;119;99,41;16906;3044;672;924;585;863;852;11
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-26T00:00+02:00;2022-05-27T00:00+02:00;2022-05-26;1;1904;100,0;24;24;0;0;100,00;1868;36;6;14;7;9;9;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-26T00:00+02:00;2022-05-27T00:00+02:00;2022-05-26;2;6134;100,0;24;24;0;0;100,00;5689;445;94;173;86;92;91;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-26T00:00+02:00;2022-05-27T00:00+02:00;2022-05-26;3;4837;100,0;24;24;0;3;99,94;4333;501;78;193;135;95;93;2
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-26T00:00+02:00;2022-05-27T00:00+02:00;2022-05-26;4;422;100,0;24;24;0;0;100,00;283;139;2;21;72;44;44;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-26T00:00+02:00;2022-05-27T00:00+02:00;2022-05-26;Totalt i retning Mastemyr;6741;100,0;24;24;0;3;99,96;6201;537;84;207;142;104;102;2
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-26T00:00+02:00;2022-05-27T00:00+02:00;2022-05-26;Totalt i retning Oslo;6556;100,0;24;24;0;0;100,00;5972;584;96;194;158;136;135;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-26T00:00+02:00;2022-05-27T00:00+02:00;2022-05-26;Totalt;13297;100,0;24;24;0;3;99,98;12173;1121;180;401;300;240;237;3
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-27T00:00+02:00;2022-05-28T00:00+02:00;2022-05-27;1;2271;100,0;24;24;0;0;100,00;2169;102;49;31;13;9;9;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-27T00:00+02:00;2022-05-28T00:00+02:00;2022-05-27;2;7235;100,0;24;24;0;51;99,30;6237;947;225;320;144;258;256;2
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-27T00:00+02:00;2022-05-28T00:00+02:00;2022-05-27;3;5836;100,0;24;24;0;1;99,98;4753;1082;187;348;261;286;282;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-27T00:00+02:00;2022-05-28T00:00+02:00;2022-05-27;4;660;100,0;24;24;0;0;100,00;353;307;11;99;105;92;92;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-27T00:00+02:00;2022-05-28T00:00+02:00;2022-05-27;Totalt i retning Mastemyr;8132;100,0;24;24;0;21;99,74;6925;1186;236;381;274;295;291;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-27T00:00+02:00;2022-05-28T00:00+02:00;2022-05-27;Totalt i retning Oslo;7870;100,0;24;24;0;31;99,61;6587;1252;236;417;249;350;348;2
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-27T00:00+02:00;2022-05-28T00:00+02:00;2022-05-27;Totalt;16002;100,0;24;24;0;52;99,68;13512;2438;472;798;523;645;639;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-28T00:00+02:00;2022-05-29T00:00+02:00;2022-05-28;1;1559;100,0;24;24;0;0;100,00;1511;48;17;19;10;2;2;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-28T00:00+02:00;2022-05-29T00:00+02:00;2022-05-28;2;6257;100,0;24;24;0;1;99,98;5919;337;109;143;47;38;38;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-28T00:00+02:00;2022-05-29T00:00+02:00;2022-05-28;3;4415;100,0;24;24;0;0;100,00;3978;437;86;179;110;62;62;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-28T00:00+02:00;2022-05-29T00:00+02:00;2022-05-28;4;489;100,0;24;24;0;0;100,00;292;197;5;61;69;62;62;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-28T00:00+02:00;2022-05-29T00:00+02:00;2022-05-28;Totalt i retning Mastemyr;5974;100,0;24;24;0;0;100,00;5489;485;103;198;120;64;64;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-28T00:00+02:00;2022-05-29T00:00+02:00;2022-05-28;Totalt i retning Oslo;6746;100,0;24;24;0;1;99,99;6211;534;114;204;116;100;100;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-28T00:00+02:00;2022-05-29T00:00+02:00;2022-05-28;Totalt;12720;100,0;24;24;0;1;99,99;11700;1019;217;402;236;164;164;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-29T00:00+02:00;2022-05-30T00:00+02:00;2022-05-29;1;1534;100,0;24;24;0;0;100,00;1498;36;8;15;13;0;0;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-29T00:00+02:00;2022-05-30T00:00+02:00;2022-05-29;2;8862;100,0;24;24;0;97;98,91;8309;456;106;160;88;102;100;2
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-29T00:00+02:00;2022-05-30T00:00+02:00;2022-05-29;3;4335;100,0;24;24;0;2;99,95;3918;415;83;158;129;45;45;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-29T00:00+02:00;2022-05-30T00:00+02:00;2022-05-29;4;975;100,0;24;24;0;0;100,00;788;187;9;55;78;45;45;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-29T00:00+02:00;2022-05-30T00:00+02:00;2022-05-29;Totalt i retning Mastemyr;5875;100,0;24;24;0;6;99,90;5418;451;91;173;142;45;45;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-29T00:00+02:00;2022-05-30T00:00+02:00;2022-05-29;Totalt i retning Oslo;9831;100,0;24;24;0;93;99,05;9095;643;115;215;166;147;145;2
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-29T00:00+02:00;2022-05-30T00:00+02:00;2022-05-29;Totalt;15706;100,0;24;24;0;99;99,37;14513;1094;206;388;308;192;190;2
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-30T00:00+02:00;2022-05-31T00:00+02:00;2022-05-30;1;2090;100,0;24;24;0;0;100,00;1991;99;39;25;20;15;15;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-30T00:00+02:00;2022-05-31T00:00+02:00;2022-05-30;2;8102;100,0;24;24;0;138;98,30;6761;1203;266;377;201;359;358;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-30T00:00+02:00;2022-05-31T00:00+02:00;2022-05-30;3;6123;100,0;24;24;0;1;99,98;4921;1201;223;360;292;326;323;3
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-30T00:00+02:00;2022-05-31T00:00+02:00;2022-05-30;4;1383;100,0;24;24;0;0;100,00;1030;353;24;96;120;113;113;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-30T00:00+02:00;2022-05-31T00:00+02:00;2022-05-30;Totalt i retning Mastemyr;8213;100,0;24;24;0;1;99,99;6912;1300;262;385;312;341;338;3
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-30T00:00+02:00;2022-05-31T00:00+02:00;2022-05-30;Totalt i retning Oslo;9485;100,0;24;24;0;138;98,55;7791;1556;290;473;321;472;471;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-30T00:00+02:00;2022-05-31T00:00+02:00;2022-05-30;Totalt;17698;100,0;24;24;0;139;99,21;14703;2856;552;858;633;813;809;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-31T00:00+02:00;2022-06-01T00:00+02:00;2022-05-31;1;2131;100,0;24;24;0;0;100,00;2032;99;43;26;17;13;13;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-31T00:00+02:00;2022-06-01T00:00+02:00;2022-05-31;2;8162;100,0;24;24;0;207;97,46;6770;1185;257;347;192;389;385;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-31T00:00+02:00;2022-06-01T00:00+02:00;2022-05-31;3;6071;100,0;24;24;0;2;99,97;4801;1268;189;376;292;411;401;10
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-31T00:00+02:00;2022-06-01T00:00+02:00;2022-05-31;4;1508;100,0;24;24;0;0;100,00;1155;353;27;98;109;119;119;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-31T00:00+02:00;2022-06-01T00:00+02:00;2022-05-31;Totalt i retning Mastemyr;8202;100,0;24;24;0;2;99,98;6833;1367;232;402;309;424;414;10
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-31T00:00+02:00;2022-06-01T00:00+02:00;2022-05-31;Totalt i retning Oslo;9670;100,0;24;24;0;207;97,86;7925;1538;284;445;301;508;504;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-05-31T00:00+02:00;2022-06-01T00:00+02:00;2022-05-31;Totalt;17872;100,0;24;24;0;209;98,83;14758;2905;516;847;610;932;918;14
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-01T00:00+02:00;2022-06-02T00:00+02:00;2022-06-01;1;2281;100,0;24;24;0;0;100,00;2166;115;51;28;22;14;14;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-01T00:00+02:00;2022-06-02T00:00+02:00;2022-06-01;2;8431;100,0;24;24;0;24;99,72;7179;1228;269;415;186;358;355;3
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-01T00:00+02:00;2022-06-02T00:00+02:00;2022-06-01;3;6151;100,0;24;24;0;2;99,97;4938;1211;217;357;283;354;348;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-01T00:00+02:00;2022-06-02T00:00+02:00;2022-06-01;4;1289;100,0;24;24;0;0;100,00;949;340;28;84;114;114;114;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-01T00:00+02:00;2022-06-02T00:00+02:00;2022-06-01;Totalt i retning Mastemyr;8431;100,0;24;24;0;2;99,98;7104;1325;267;385;305;368;362;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-01T00:00+02:00;2022-06-02T00:00+02:00;2022-06-01;Totalt i retning Oslo;9721;100,0;24;24;0;24;99,75;8128;1569;298;499;300;472;469;3
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-01T00:00+02:00;2022-06-02T00:00+02:00;2022-06-01;Totalt;18152;100,0;24;24;0;26;99,86;15232;2894;565;884;605;840;831;9
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-02T00:00+02:00;2022-06-03T00:00+02:00;2022-06-02;1;2463;100,0;24;24;0;5;99,80;2272;186;57;49;48;32;32;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-02T00:00+02:00;2022-06-03T00:00+02:00;2022-06-02;2;8421;100,0;24;24;0;59;99,30;6996;1366;300;420;256;390;387;3
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-02T00:00+02:00;2022-06-03T00:00+02:00;2022-06-02;3;6213;100,0;24;24;0;15;99,76;5010;1188;222;358;286;322;320;2
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-02T00:00+02:00;2022-06-03T00:00+02:00;2022-06-02;4;1339;100,0;24;24;0;6;99,55;985;348;21;92;123;112;112;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-02T00:00+02:00;2022-06-03T00:00+02:00;2022-06-02;Totalt i retning Mastemyr;8664;100,0;24;24;0;13;99,85;7281;1370;275;406;334;355;353;2
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-02T00:00+02:00;2022-06-03T00:00+02:00;2022-06-02;Totalt i retning Oslo;9772;100,0;24;24;0;72;99,26;7982;1718;325;513;379;501;498;3
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-02T00:00+02:00;2022-06-03T00:00+02:00;2022-06-02;Totalt;18436;100,0;24;24;0;85;99,54;15263;3088;600;919;713;856;851;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-03T00:00+02:00;2022-06-04T00:00+02:00;2022-06-03;1;3327;100,0;24;24;0;0;100,00;3174;153;65;50;23;15;15;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-03T00:00+02:00;2022-06-04T00:00+02:00;2022-06-03;2;8118;100,0;24;24;0;1;99,99;6961;1156;296;412;143;305;299;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-03T00:00+02:00;2022-06-04T00:00+02:00;2022-06-03;3;7411;100,0;24;24;0;1;99,99;6122;1288;245;426;280;337;331;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-03T00:00+02:00;2022-06-04T00:00+02:00;2022-06-03;4;887;100,0;24;24;0;0;100,00;582;305;16;81;109;99;99;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-03T00:00+02:00;2022-06-04T00:00+02:00;2022-06-03;Totalt i retning Mastemyr;10737;100,0;24;24;0;1;99,99;9296;1440;310;476;302;352;346;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-03T00:00+02:00;2022-06-04T00:00+02:00;2022-06-03;Totalt i retning Oslo;9006;100,0;24;24;0;1;99,99;7543;1462;312;493;253;404;398;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-03T00:00+02:00;2022-06-04T00:00+02:00;2022-06-03;Totalt;19743;100,0;24;24;0;2;99,99;16839;2902;622;969;555;756;744;12
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-04T00:00+02:00;2022-06-05T00:00+02:00;2022-06-04;1;1860;100,0;24;24;0;0;100,00;1824;36;14;13;7;2;2;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-04T00:00+02:00;2022-06-05T00:00+02:00;2022-06-04;2;6474;100,0;24;24;0;2;99,97;6124;348;110;139;63;36;36;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-04T00:00+02:00;2022-06-05T00:00+02:00;2022-06-04;3;4743;100,0;24;24;0;0;100,00;4325;418;95;162;116;45;44;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-04T00:00+02:00;2022-06-05T00:00+02:00;2022-06-04;4;527;100,0;24;24;0;0;100,00;346;181;5;53;57;66;66;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-04T00:00+02:00;2022-06-05T00:00+02:00;2022-06-04;Totalt i retning Mastemyr;6602;100,0;24;24;0;0;100,00;6149;453;109;174;123;47;46;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-04T00:00+02:00;2022-06-05T00:00+02:00;2022-06-04;Totalt i retning Oslo;7002;100,0;24;24;0;2;99,97;6470;530;115;193;120;102;102;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-04T00:00+02:00;2022-06-05T00:00+02:00;2022-06-04;Totalt;13604;100,0;24;24;0;2;99,99;12619;983;224;367;243;149;148;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-05T00:00+02:00;2022-06-06T00:00+02:00;2022-06-05;1;1522;100,0;24;24;0;0;100,00;1494;28;9;12;6;1;1;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-05T00:00+02:00;2022-06-06T00:00+02:00;2022-06-05;2;6461;100,0;24;24;0;2;99,97;6168;291;76;113;60;42;42;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-05T00:00+02:00;2022-06-06T00:00+02:00;2022-06-05;3;4069;100,0;24;24;0;2;99,95;3736;331;60;162;85;24;23;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-05T00:00+02:00;2022-06-06T00:00+02:00;2022-06-05;4;554;100,0;24;24;0;0;100,00;401;153;2;65;46;40;40;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-05T00:00+02:00;2022-06-06T00:00+02:00;2022-06-05;Totalt i retning Mastemyr;5593;100,0;24;24;0;2;99,96;5231;360;69;175;91;25;24;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-05T00:00+02:00;2022-06-06T00:00+02:00;2022-06-05;Totalt i retning Oslo;7013;100,0;24;24;0;2;99,97;6568;443;78;177;106;82;82;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-05T00:00+02:00;2022-06-06T00:00+02:00;2022-06-05;Totalt;12606;100,0;24;24;0;4;99,97;11799;803;147;352;197;107;106;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-06T00:00+02:00;2022-06-07T00:00+02:00;2022-06-06;1;1408;100,0;24;24;0;1;99,93;1375;32;12;12;6;2;2;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-06T00:00+02:00;2022-06-07T00:00+02:00;2022-06-06;2;9493;100,0;24;24;0;2;99,98;8979;512;146;200;69;97;92;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-06T00:00+02:00;2022-06-07T00:00+02:00;2022-06-06;3;4073;100,0;24;24;0;4;99,90;3661;408;75;174;123;36;36;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-06T00:00+02:00;2022-06-07T00:00+02:00;2022-06-06;4;802;100,0;24;24;0;0;100,00;647;155;3;38;71;43;43;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-06T00:00+02:00;2022-06-07T00:00+02:00;2022-06-06;Totalt i retning Mastemyr;5481;100,0;24;24;0;5;99,91;5036;440;87;186;129;38;38;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-06T00:00+02:00;2022-06-07T00:00+02:00;2022-06-06;Totalt i retning Oslo;10295;100,0;24;24;0;2;99,98;9626;667;149;238;140;140;135;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-06T00:00+02:00;2022-06-07T00:00+02:00;2022-06-06;Totalt;15776;100,0;24;24;0;7;99,96;14662;1107;236;424;269;178;173;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-07T00:00+02:00;2022-06-08T00:00+02:00;2022-06-07;1;2265;100,0;24;24;0;0;100,00;2150;115;55;28;22;10;9;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-07T00:00+02:00;2022-06-08T00:00+02:00;2022-06-07;2;8526;100,0;24;24;0;373;95,63;6849;1304;284;397;213;410;401;9
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-07T00:00+02:00;2022-06-08T00:00+02:00;2022-06-07;3;6504;100,0;24;24;0;1;99,98;5105;1398;250;408;321;419;411;8
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-07T00:00+02:00;2022-06-08T00:00+02:00;2022-06-07;4;2045;100,0;24;24;0;0;100,00;1641;404;31;120;130;123;123;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-07T00:00+02:00;2022-06-08T00:00+02:00;2022-06-07;Totalt i retning Mastemyr;8769;100,0;24;24;0;1;99,99;7255;1513;305;436;343;429;420;9
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-07T00:00+02:00;2022-06-08T00:00+02:00;2022-06-07;Totalt i retning Oslo;10571;100,0;24;24;0;373;96,47;8490;1708;315;517;343;533;524;9
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-07T00:00+02:00;2022-06-08T00:00+02:00;2022-06-07;Totalt;19340;100,0;24;24;0;374;98,07;15745;3221;620;953;686;962;944;18
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-08T00:00+02:00;2022-06-09T00:00+02:00;2022-06-08;1;2287;100,0;24;24;0;0;100,00;2172;115;54;24;16;21;20;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-08T00:00+02:00;2022-06-09T00:00+02:00;2022-06-08;2;8281;100,0;24;24;0;226;97,27;6784;1271;275;392;193;411;408;3
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-08T00:00+02:00;2022-06-09T00:00+02:00;2022-06-08;3;6426;100,0;24;24;0;1;99,98;5152;1273;224;398;268;383;374;9
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-08T00:00+02:00;2022-06-09T00:00+02:00;2022-06-08;4;1683;100,0;24;24;0;7;99,58;1290;386;31;115;118;122;122;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-08T00:00+02:00;2022-06-09T00:00+02:00;2022-06-08;Totalt i retning Mastemyr;8716;100,0;24;24;0;4;99,95;7324;1388;277;422;285;404;394;10
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-08T00:00+02:00;2022-06-09T00:00+02:00;2022-06-08;Totalt i retning Oslo;9961;100,0;24;24;0;230;97,69;8074;1657;307;507;310;533;530;3
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-08T00:00+02:00;2022-06-09T00:00+02:00;2022-06-08;Totalt;18677;100,0;24;24;0;234;98,75;15398;3045;584;929;595;937;924;13
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-09T00:00+02:00;2022-06-10T00:00+02:00;2022-06-09;1;2523;100,0;24;24;0;2;99,92;2424;97;41;33;14;9;9;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-09T00:00+02:00;2022-06-10T00:00+02:00;2022-06-09;2;9011;100,0;24;24;0;1;99,99;7706;1304;304;437;213;350;343;7
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-09T00:00+02:00;2022-06-10T00:00+02:00;2022-06-09;3;6902;100,0;24;24;0;0;100,00;5524;1378;225;418;316;419;407;12
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-09T00:00+02:00;2022-06-10T00:00+02:00;2022-06-09;4;1189;100,0;24;24;0;1;99,92;829;359;22;94;128;115;115;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-09T00:00+02:00;2022-06-10T00:00+02:00;2022-06-09;Totalt i retning Mastemyr;9425;100,0;24;24;0;2;99,98;7948;1475;266;451;330;428;416;12
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-06-09T00:00+02:00;2022-06-10T00:00+02:00;2022-06-09;Totalt i retning Oslo;10200;100,0;24;24;0;2;99,98;8535;1663;326;531;341;465;458;7
